PostalCode;Neighborhood Latitude;Neighborhood Longitude;Venue;Venue Latitude;Venue Longitude;Venue Category
M5J;43.6408157;-79.38175229999997;SOCO Kitchen+Bar;43.64303873929366;-79.38380850724118;Bistro
M5J;43.6408157;-79.38175229999997;Mos Mos;43.64163954520267;-79.3775517786762;Coffee Shop
M5J;43.6408157;-79.38175229999997;Sky Pod;43.64256148814412;-79.38703777833165;Scenic Lookout
M5J;43.6408157;-79.38175229999997;Ray Bay;43.642323;-79.38593;Aquarium
M5J;43.6408157;-79.38175229999997;Rogers Centre;43.64175329733295;-79.38714957057036;Baseball Stadium
M5J;43.6408157;-79.38175229999997;Corks Beer & Wine Bar;43.64249338656422;-79.38154042927468;Bar
M5J;43.6408157;-79.38175229999997;CN Tower;43.642535570189125;-79.38718187733883;Monument / Landmark
M5J;43.6408157;-79.38175229999997;Dangerous Lagoon;43.64233;-79.385925;Aquarium
M5J;43.6408157;-79.38175229999997;WVRST;43.64496809087762;-79.38137631843854;Beer Bar
M5J;43.6408157;-79.38175229999997;Labatt Breweries of Canada;43.63828189167837;-79.38037771487727;Brewery
M5J;43.6408157;-79.38175229999997;RS - Real Sports;43.64255846521551;-79.37996506690979;Sports Bar
M5J;43.6408157;-79.38175229999997;Balzac's Coffee;43.644372584148364;-79.38306470027423;Coffee Shop
M5J;43.6408157;-79.38175229999997;Enwave Theatre;43.63863608843057;-79.38229942602973;Theater
M5J;43.6408157;-79.38175229999997;Toronto Railway Heritage Centre;43.64130010529897;-79.38588431405732;History Museum
M5J;43.6408157;-79.38175229999997;Tim Hortons;43.6387246;-79.3863403;Coffee Shop
M5J;43.6408157;-79.38175229999997;Pilot Coffee Roasters;43.64501814464698;-79.3804150931199;Coffee Shop
M5J;43.6408157;-79.38175229999997;Joe Bird;43.6382035241723;-79.38035466343936;Fried Chicken Joint
M5J;43.6408157;-79.38175229999997;Pie Bar;43.63817355603517;-79.38054644461133;Pizza Place
M5J;43.6408157;-79.38175229999997;Lavazza Espression;43.63953746292591;-79.38176322686563;Coffee Shop
M5J;43.6408157;-79.38175229999997;Harbourfront Wavedecks;43.6389104293985;-79.38485064893273;Scenic Lookout
M5J;43.6408157;-79.38175229999997;Radisson Admiral Hotel Toronto-Harbourfront;43.6388472;-79.3855839;Hotel
M5J;43.6408157;-79.38175229999997;Kupfert & Kim;43.64117858582677;-79.37814448224783;Vegetarian / Vegan Restaurant
M5J;43.6408157;-79.38175229999997;Gonoe Sushi Japanese Restaurant;43.63901430970685;-79.38591360078077;Sushi Restaurant
M5J;43.6408157;-79.38175229999997;Buster's Sea Cove;43.642636994917666;-79.38337001427526;Seafood Restaurant
M5J;43.6408157;-79.38175229999997;Harbour 60 Toronto;43.64222021431867;-79.37794459004243;Steakhouse
M5J;43.6408157;-79.38175229999997;World Café at Harbourfront Centre;43.63834730048568;-79.383045755058;Café
M5J;43.6408157;-79.38175229999997;Rainbow Reef;43.64226;-79.385994;Aquarium
M5J;43.6408157;-79.38175229999997;Steam Whistle's Biergarten;43.64066595472727;-79.38585895302366;Restaurant
M5J;43.6408157;-79.38175229999997;Canadian Waters;43.64210325443365;-79.3862534013201;Aquarium
M5J;43.6408157;-79.38175229999997;Starbucks;43.639954;-79.382025;Coffee Shop
M5J;43.6408157;-79.38175229999997;The Rec Room;43.641109851662456;-79.38676279808568;Bar
M5J;43.6408157;-79.38175229999997;Amano Pasta;43.64491852117436;-79.38235777637108;Italian Restaurant
M5J;43.6408157;-79.38175229999997;Panago;43.64251764051932;-79.38359138522554;Pizza Place
M5J;43.6408157;-79.38175229999997;Amsterdam Brewhouse;43.63812210550607;-79.38480300808894;Brewery
M5J;43.6408157;-79.38175229999997;Dollarama;43.641765;-79.379589;Discount Store
M5J;43.6408157;-79.38175229999997;Sushi Shop;43.643485;-79.38096;Restaurant
M5J;43.6408157;-79.38175229999997;Starbucks;43.643485;-79.38096;Coffee Shop
M5J;43.6408157;-79.38175229999997;Union Chicken;43.64491185903613;-79.38232534702786;Fried Chicken Joint
M5J;43.6408157;-79.38175229999997;Subway;43.6397080530486;-79.38344130418051;Sandwich Place
M5J;43.6408157;-79.38175229999997;Redpath Stage;43.63876358449261;-79.38331731184844;Music Venue
M5J;43.6408157;-79.38175229999997;The Westin Harbour Castle, Toronto;43.64121139206991;-79.37574863433838;Hotel
M5J;43.6408157;-79.38175229999997;Starbucks;43.64265659071355;-79.3833577475679;Coffee Shop
M5J;43.6408157;-79.38175229999997;Iron Rose Tea Gallery;43.6400591104487;-79.38315167425998;Tea Room
M5J;43.6408157;-79.38175229999997;Glass Floor;43.642643117348996;-79.38694780301735;Scenic Lookout
M5J;43.6408157;-79.38175229999997;Indian Roti House;43.63906038875002;-79.38542224544638;Indian Restaurant
M5J;43.6408157;-79.38175229999997;360 Restaurant;43.642537317144566;-79.38704201569328;Wine Bar
M5J;43.6408157;-79.38175229999997;Aroma Espresso Bar;43.64074017304165;-79.37847790115718;Coffee Shop
M5J;43.6408157;-79.38175229999997;The Danish Pastry House;43.64526188121351;-79.38084966956498;Bakery
M5J;43.6408157;-79.38175229999997;Popeyes Louisiana Kitchen;43.639864;-79.381136;Fried Chicken Joint
M5J;43.6408157;-79.38175229999997;WestJet Stage;43.63802210524934;-79.38353594515505;Music Venue
M5J;43.6408157;-79.38175229999997;Toronto Blue Jays Box Office;43.64241616569043;-79.38586232130253;Baseball Stadium
M5J;43.6408157;-79.38175229999997;Toronto Railway Museum;43.64074506722835;-79.38598104134535;History Museum
M5J;43.6408157;-79.38175229999997;McCafé;43.644490691919735;-79.38110912246584;Café
M5J;43.6408157;-79.38175229999997;Winners;43.64206291678669;-79.37900143460836;Department Store
M5J;43.6408157;-79.38175229999997;TD Canada Trust;43.64219452552069;-79.38084349036222;Bank
M5J;43.6408157;-79.38175229999997;Starbucks;43.644580752794965;-79.38167197782931;Coffee Shop
M5J;43.6408157;-79.38175229999997;Tim Hortons;43.63882773618699;-79.38037276268005;Coffee Shop
M5J;43.6408157;-79.38175229999997;John Bassett Theatre;43.64249264289031;-79.38524254639685;Convention Center
M5J;43.6408157;-79.38175229999997;Jays Shop Stadium Edition;43.64172087102789;-79.38712659895614;Sporting Goods Shop
M5J;43.6408157;-79.38175229999997;Maple Leaf Cinema;43.64222083877541;-79.38764371750614;Indie Movie Theater
M5J;43.6408157;-79.38175229999997;Starbucks;43.64510181136508;-79.38360972232998;Coffee Shop
M5J;43.6408157;-79.38175229999997;GoodLife Fitness Toronto Union Station;43.644336;-79.383625;Gym
M5J;43.6408157;-79.38175229999997;The Chartroom Bar & Lounge;43.640485908474695;-79.37604353917551;Hotel Bar
M5J;43.6408157;-79.38175229999997;Starbucks;43.64099011203675;-79.37626361846924;Coffee Shop
M5J;43.6408157;-79.38175229999997;Piazza Manna;43.641460067165184;-79.37771914472566;Italian Restaurant
M5J;43.6408157;-79.38175229999997;Kellys Landing;43.645081624120245;-79.38304962483915;Restaurant
M5J;43.6408157;-79.38175229999997;SportChek;43.642814842317044;-79.38040776035005;Sporting Goods Shop
M6J;43.647926700000006;-79.4197497;Bellwoods Brewery;43.647097254598236;-79.41995537873463;Brewery
M6J;43.647926700000006;-79.4197497;Pizzeria Libretto;43.64897862710277;-79.4206035669193;Pizza Place
M6J;43.647926700000006;-79.4197497;OddSeoul;43.64619218474247;-79.4196014527498;Korean Restaurant
M6J;43.647926700000006;-79.4197497;Bang Bang Ice Cream & Bakery;43.64624619920086;-79.41955285188536;Ice Cream Shop
M6J;43.647926700000006;-79.4197497;Foxley Bistro;43.648642746283834;-79.42049525794245;Asian Restaurant
M6J;43.647926700000006;-79.4197497;Bellwoods Brewery Bottle Shop;43.64712;-79.420044;Beer Store
M6J;43.647926700000006;-79.4197497;La Cubana;43.64623003878161;-79.4196356996568;Cuban Restaurant
M6J;43.647926700000006;-79.4197497;Paris Paris Bar;43.649237;-79.421436;Wine Bar
M6J;43.647926700000006;-79.4197497;Gift Shop;43.64614871682715;-79.41948131634449;Cocktail Bar
M6J;43.647926700000006;-79.4197497;Union Restaurant;43.64585979013257;-79.41953208988866;New American Restaurant
M6J;43.647926700000006;-79.4197497;Mamakas Taverna;43.645908;-79.419654;Greek Restaurant
M6J;43.647926700000006;-79.4197497;Reposado;43.647320789001384;-79.42003151431754;Bar
M6J;43.647926700000006;-79.4197497;Lower Ossington Theatre;43.64638945106542;-79.4197810126815;Theater
M6J;43.647926700000006;-79.4197497;Artscape Youngplace;43.646921206418654;-79.4173424662258;Art Gallery
M6J;43.647926700000006;-79.4197497;Pho Rua Vang (Golden Turtle);43.64689319654605;-79.41977781583955;Vietnamese Restaurant
M6J;43.647926700000006;-79.4197497;Dakota Tavern;43.64967991705445;-79.42083755592827;Bar
M6J;43.647926700000006;-79.4197497;YogaSpace;43.64760744635252;-79.42013338783642;Yoga Studio
M6J;43.647926700000006;-79.4197497;La Banane;43.64904020618134;-79.42059946263156;French Restaurant
M6J;43.647926700000006;-79.4197497;The Communist's Daughter;43.64936167997857;-79.42096310360856;Bar
M6J;43.647926700000006;-79.4197497;Bazara;43.64853491212856;-79.4205209529485;Japanese Restaurant
M6J;43.647926700000006;-79.4197497;Rotate This;43.64854360521872;-79.42051802319355;Record Shop
M6J;43.647926700000006;-79.4197497;Crywolf;43.64620715620378;-79.41958280659624;Boutique
M6J;43.647926700000006;-79.4197497;Hanmoto;43.649505301973576;-79.42276783144736;Asian Restaurant
M6J;43.647926700000006;-79.4197497;Ufficio;43.649439390888254;-79.42301401069709;Italian Restaurant
M6J;43.647926700000006;-79.4197497;Veghed;43.649224;-79.422326;Vegetarian / Vegan Restaurant
M6J;43.647926700000006;-79.4197497;Tiger of Sweden Toronto;43.64547447021368;-79.41939519348614;Men's Store
M6J;43.647926700000006;-79.4197497;Pho Tien Thanh;43.6454840897343;-79.41927617283633;Vietnamese Restaurant
M6J;43.647926700000006;-79.4197497;Jimmy's Coffee;43.64452074032671;-79.4189080566799;Coffee Shop
M6J;43.647926700000006;-79.4197497;Cafe Neon;43.64413001596351;-79.41966955539107;Café
M6J;43.647926700000006;-79.4197497;Lost & Found;43.64937792373502;-79.42414948228769;Men's Store
M6J;43.647926700000006;-79.4197497;Montgomery's;43.64427321589836;-79.41852057016375;Restaurant
M6J;43.647926700000006;-79.4197497;BYOB Cocktail Emporium;43.64444685441145;-79.41775729184432;Miscellaneous Shop
M6J;43.647926700000006;-79.4197497;The Goods;43.649259;-79.424022;Vegetarian / Vegan Restaurant
M6J;43.647926700000006;-79.4197497;Le Dolci;43.65037714376175;-79.41595899908262;Cupcake Shop
M6J;43.647926700000006;-79.4197497;Trinity Bellwoods Park;43.64707192840234;-79.4137559260075;Park
M6J;43.647926700000006;-79.4197497;Frankie's Bar & Cafe;43.64428952965486;-79.41848108576797;Restaurant
M6J;43.647926700000006;-79.4197497;Founder Restaurant & Bar;43.64947797447339;-79.42535203846116;Restaurant
M6J;43.647926700000006;-79.4197497;El Almacen Yerba Mate Cafe + Gallery;43.64368185408237;-79.42162671323418;Café
M6J;43.647926700000006;-79.4197497;apt 200;43.644025502641135;-79.42006269612578;Bar
M6J;43.647926700000006;-79.4197497;Hanji;43.644664910209585;-79.41642916229416;Gift Shop
M6J;43.647926700000006;-79.4197497;Fresh;43.64500965327651;-79.41508361054778;Juice Bar
M6J;43.647926700000006;-79.4197497;Trinity Bellwoods Dog Park - The Bowl;43.64862507107537;-79.4144429897052;Dog Run
M4K;43.6795571;-79.352188;MenEssentials;43.677820068604575;-79.35126543045044;Cosmetics Shop
M4K;43.6795571;-79.352188;Pantheon;43.67762124481265;-79.35143390043564;Greek Restaurant
M4K;43.6795571;-79.352188;Cafe Fiorentina;43.677743;-79.350115;Italian Restaurant
M4K;43.6795571;-79.352188;Dolce Gelato;43.677772998450614;-79.35118737317053;Ice Cream Shop
M4K;43.6795571;-79.352188;La Diperie;43.67753;-79.352295;Ice Cream Shop
M4K;43.6795571;-79.352188;Moksha Yoga Danforth;43.67762174479883;-79.3521159367257;Yoga Studio
M4K;43.6795571;-79.352188;Mezes;43.6779622615441;-79.35019606997218;Greek Restaurant
M4K;43.6795571;-79.352188;Louis Cifer Brew Works;43.677662745359996;-79.3513125762371;Brewery
M4K;43.6795571;-79.352188;Alexandros;43.67830448799868;-79.34948556208978;Greek Restaurant
M4K;43.6795571;-79.352188;Valley Farm Produce;43.677999294687275;-79.3499690927287;Fruit & Vegetable Store
M4K;43.6795571;-79.352188;7 Numbers;43.677061774959824;-79.35393428891682;Italian Restaurant
M4K;43.6795571;-79.352188;The Auld Spot Pub;43.67733505610778;-79.35312964755529;Pub
M4K;43.6795571;-79.352188;Caffé Demetre;43.67768266377745;-79.35160842812537;Dessert Shop
M4K;43.6795571;-79.352188;Rikkochez;43.677267;-79.353274;Restaurant
M4K;43.6795571;-79.352188;Pizzeria Libretto;43.678488633358;-79.34757579277853;Pizza Place
M4K;43.6795571;-79.352188;The Big Carrot Organic Juice Bar;43.677438;-79.352683;Juice Bar
M4K;43.6795571;-79.352188;Re: Reading;43.678506570428084;-79.34767758382526;Bookstore
M4K;43.6795571;-79.352188;Messini Authentic Gyros;43.677827494513096;-79.35056873157725;Greek Restaurant
M4K;43.6795571;-79.352188;Don Valley Trail;43.67633091997674;-79.35392333297455;Trail
M4K;43.6795571;-79.352188;Tsaa Tea Shop;43.67776898684133;-79.35130446081268;Bubble Tea Shop
M4K;43.6795571;-79.352188;IQ Living;43.678477;-79.347811;Furniture / Home Store
M4K;43.6795571;-79.352188;Bulk Barn;43.67678989740336;-79.35586511284247;Grocery Store
M4K;43.6795571;-79.352188;Christina's On The Danforth;43.678239784878826;-79.34918494943804;Greek Restaurant
M4K;43.6795571;-79.352188;Urban Nails;43.676667789021906;-79.35660190332753;Spa
M4K;43.6795571;-79.352188;Kalyvia;43.6779727;-79.3512077;Greek Restaurant
M4K;43.6795571;-79.352188;Marvel Coffee Co.;43.678629530863844;-79.34746013725268;Coffee Shop
M4K;43.6795571;-79.352188;Astoria Shish Kebob House;43.677596;-79.351738;Greek Restaurant
M4K;43.6795571;-79.352188;Dough Bakeshop;43.67664308520287;-79.35684634585105;Bakery
M4K;43.6795571;-79.352188;Athen's Pastries;43.67816589533113;-79.34892679522846;Greek Restaurant
M4K;43.6795571;-79.352188;Simone's Caribbean Restaurant;43.67865547474292;-79.34658157954753;Caribbean Restaurant
M4K;43.6795571;-79.352188;Cafe Frappe;43.67812618087551;-79.34843379217203;Coffee Shop
M4K;43.6795571;-79.352188;Leonidas Chocolates Cafe;43.67811808012494;-79.34948504099059;Café
M4K;43.6795571;-79.352188;Sher-E-Punjab;43.67730788939673;-79.35306551709385;Indian Restaurant
M4K;43.6795571;-79.352188;Book City;43.67741319707514;-79.3527341009978;Bookstore
M4K;43.6795571;-79.352188;Bar Oak;43.67793098663968;-79.34872380466781;Lounge
M4K;43.6795571;-79.352188;Menchie's;43.67830909198205;-79.34810528402672;Frozen Yogurt Shop
M4K;43.6795571;-79.352188;IL FORNELLO on Danforth;43.67860392856738;-79.34690364849348;Italian Restaurant
M4K;43.6795571;-79.352188;Factory Girl;43.67669287762859;-79.35629876225282;American Restaurant
M4K;43.6795571;-79.352188;Friendly Greek Restaurant;43.67842791362434;-79.34764181796815;Greek Restaurant
M4K;43.6795571;-79.352188;LCBO;43.676815838008714;-79.35604671347544;Liquor Store
M4K;43.6795571;-79.352188;Kitchen Stuff Plus;43.67861256318158;-79.34642163596001;Furniture / Home Store
M4K;43.6795571;-79.352188;Starbucks;43.678879;-79.346357;Coffee Shop
M5K;43.6471768;-79.38157640000001;Canoe;43.647452066183476;-79.38132001815676;Restaurant
M5K;43.6471768;-79.38157640000001;Equinox Bay Street;43.64809974034856;-79.37998869411526;Gym
M5K;43.6471768;-79.38157640000001;Mos Mos Coffee;43.64815919753501;-79.37874450467258;Café
M5K;43.6471768;-79.38157640000001;Brick Street Bakery;43.6488151631615;-79.38060468610949;Bakery
M5K;43.6471768;-79.38157640000001;Pilot Coffee Roasters;43.648835391245896;-79.3809358125033;Coffee Shop
M5K;43.6471768;-79.38157640000001;Adelaide Club Toronto;43.64927944291712;-79.38192123284551;Gym / Fitness Center
M5K;43.6471768;-79.38157640000001;WVRST;43.64496809087762;-79.38137631843854;Beer Bar
M5K;43.6471768;-79.38157640000001;Walrus Pub & Beer Hall;43.64737470920577;-79.37951515363918;Pub
M5K;43.6471768;-79.38157640000001;DAVIDsTEA;43.64650585612388;-79.38014477491379;Tea Room
M5K;43.6471768;-79.38157640000001;Maman;43.64830873804684;-79.38225333898805;Café
M5K;43.6471768;-79.38157640000001;Dineen @CommerceCourt;43.648250543365556;-79.38012728220869;Coffee Shop
M5K;43.6471768;-79.38157640000001;The Fairmont Royal York;43.64544914616651;-79.3815076529019;Hotel
M5K;43.6471768;-79.38157640000001;Indigospirit;43.64834987590252;-79.38034747310336;Bookstore
M5K;43.6471768;-79.38157640000001;Pilot Coffee Roasters;43.64501814464698;-79.3804150931199;Coffee Shop
M5K;43.6471768;-79.38157640000001;Sam James Coffee Bar (SJCB);43.64788137014028;-79.38433152836829;Café
M5K;43.6471768;-79.38157640000001;Chotto Matte;43.646473;-79.378782;Japanese Restaurant
M5K;43.6471768;-79.38157640000001;Union Pearson Express;43.64436200658875;-79.38319927907953;Train Station
M5K;43.6471768;-79.38157640000001;Olly Fresco's;43.646912231909276;-79.37959661696463;Deli / Bodega
M5K;43.6471768;-79.38157640000001;Hy's Steakhouse;43.649504756476944;-79.38291850488223;Steakhouse
M5K;43.6471768;-79.38157640000001;Petit Four Bakery;43.647743692587085;-79.37958814250598;Sandwich Place
M5K;43.6471768;-79.38157640000001;Design Exchange;43.64797219581623;-79.38010382588462;Art Gallery
M5K;43.6471768;-79.38157640000001;Hockey Hall Of Fame (Hockey Hall of Fame);43.646974451431056;-79.37732323942681;Museum
M5K;43.6471768;-79.38157640000001;Ki Modern Japanese + Bar;43.647167;-79.379608;Japanese Restaurant
M5K;43.6471768;-79.38157640000001;Cactus Club Cafe;43.6495520142626;-79.38167072512041;American Restaurant
M5K;43.6471768;-79.38157640000001;Cafe Landwer;43.64875349932059;-79.3853673607289;Café
M5K;43.6471768;-79.38157640000001;Roy Thomson Hall;43.6465886970634;-79.38597899374354;Concert Hall
M5K;43.6471768;-79.38157640000001;Pizzeria Libretto;43.64833354686235;-79.38511050184168;Pizza Place
M5K;43.6471768;-79.38157640000001;Balzac's Coffee;43.644372584148364;-79.38306470027423;Coffee Shop
M5K;43.6471768;-79.38157640000001;Starbucks;43.647261;-79.378599;Coffee Shop
M5K;43.6471768;-79.38157640000001;Café Plenty;43.6491179354577;-79.37831288380438;Café
M5K;43.6471768;-79.38157640000001;The Keg Steakhouse + Bar - York Street;43.64998659318569;-79.38410336664538;Restaurant
M5K;43.6471768;-79.38157640000001;Movenpick Cafe;43.647686808930885;-79.3772953884033;Café
M5K;43.6471768;-79.38157640000001;John & Sons Oyster House;43.65065642537144;-79.38161285228475;Seafood Restaurant
M5K;43.6471768;-79.38157640000001;Soho House Toronto;43.64873430659662;-79.38654117564838;Speakeasy
M5K;43.6471768;-79.38157640000001;Toronto PATH System;43.64990340698978;-79.3830527039004;General Travel
M5K;43.6471768;-79.38157640000001;Buster's Sea Cove;43.64777410584289;-79.37918080262172;Seafood Restaurant
M5K;43.6471768;-79.38157640000001;deKEFIR;43.65043319523819;-79.37939324949957;Ice Cream Shop
M5K;43.6471768;-79.38157640000001;Tim Hortons;43.646255967524645;-79.37957346439356;Coffee Shop
M5K;43.6471768;-79.38157640000001;The National Club;43.64934259283233;-79.3805735731846;Wine Bar
M5K;43.6471768;-79.38157640000001;Scotiabank Arena;43.64344617535107;-79.37903988889991;Basketball Stadium
M5K;43.6471768;-79.38157640000001;Boxcar Social Temperance;43.65055725249405;-79.38195634640063;Bar
M5K;43.6471768;-79.38157640000001;Dineen Coffee;43.650497;-79.378765;Café
M5K;43.6471768;-79.38157640000001;John & Sons Oyster House;43.65060229830571;-79.38155510682869;Seafood Restaurant
M5K;43.6471768;-79.38157640000001;Maple Leaf Square;43.64292522840183;-79.38089182467687;Plaza
M5K;43.6471768;-79.38157640000001;Rosalinda;43.650252483069295;-79.38515575620075;Vegetarian / Vegan Restaurant
M5K;43.6471768;-79.38157640000001;Bosk at Shangri-La;43.649022736761516;-79.38582635521233;Asian Restaurant
M5K;43.6471768;-79.38157640000001;Real Sports Apparel;43.64285984835777;-79.38018363195047;Sporting Goods Shop
M5K;43.6471768;-79.38157640000001;Beerbistro;43.64941904378835;-79.37723726034164;Gastropub
M5K;43.6471768;-79.38157640000001;Shangri-La Toronto;43.64912919417502;-79.3865566853963;Hotel
M5K;43.6471768;-79.38157640000001;TELUS;43.64331243103257;-79.38099939294844;IT Services
M5K;43.6471768;-79.38157640000001;The Ritz-Carlton;43.645330157595886;-79.38708901405334;Hotel
M5K;43.6471768;-79.38157640000001;Fune Japanese Restaurant;43.64851365544565;-79.38645657820041;Japanese Restaurant
M5K;43.6471768;-79.38157640000001;DAVIDsTEA;43.650546552943766;-79.38338493349875;Tea Room
M5K;43.6471768;-79.38157640000001;iQ Food Co;43.642851;-79.382081;Salad Place
M5K;43.6471768;-79.38157640000001;The Adelaide Hotel Toronto;43.6498312;-79.3801639;Hotel
M5K;43.6471768;-79.38157640000001;Garrison Bespoke;43.648102;-79.376334;Tailor Shop
M5K;43.6471768;-79.38157640000001;Spa My Blend by Clarins;43.645359;-79.387128;Spa
M5K;43.6471768;-79.38157640000001;Bulldog On The Block;43.65065218852629;-79.38414092873634;Coffee Shop
M5K;43.6471768;-79.38157640000001;The Chase;43.650951982093595;-79.37942201983014;New American Restaurant
M5K;43.6471768;-79.38157640000001;Assembly Chef's Hall;43.650578865093934;-79.3834119303614;Food Court
M5K;43.6471768;-79.38157640000001;Air Canada Club;43.643224100030416;-79.37915938219528;Lounge
M5K;43.6471768;-79.38157640000001;Brookfield Place;43.646790641203026;-79.37876938530562;Shopping Mall
M5K;43.6471768;-79.38157640000001;Cosmopolitan Toronto Centre Hotel & Spa;43.64906432957466;-79.37759759701125;Hotel
M5K;43.6471768;-79.38157640000001;iQ Food Co;43.64748168603231;-79.37910417362639;Fast Food Restaurant
M5K;43.6471768;-79.38157640000001;Royal Alexandra Theatre;43.647255;-79.38753;Theater
M5K;43.6471768;-79.38157640000001;Meridian Hall;43.646292124205594;-79.37602179505662;Concert Hall
M5K;43.6471768;-79.38157640000001;TOCA;43.64543117726125;-79.38705858895491;Italian Restaurant
M5K;43.6471768;-79.38157640000001;Jump;43.64814738516352;-79.37875242540652;American Restaurant
M5K;43.6471768;-79.38157640000001;Biff's Bistro;43.647084825125084;-79.37634231908494;French Restaurant
M5K;43.6471768;-79.38157640000001;Estiatorio Volos;43.65032912559998;-79.38453301297716;Greek Restaurant
M5K;43.6471768;-79.38157640000001;M Square Coffee Co;43.65121797253777;-79.38355459932247;Coffee Shop
M5K;43.6471768;-79.38157640000001;Craft Beer Market;43.6498722789121;-79.37839828995996;Beer Bar
M5K;43.6471768;-79.38157640000001;The Gabardine;43.65098801064232;-79.38122513218154;American Restaurant
M5K;43.6471768;-79.38157640000001;Delta Toronto Club Lounge;43.64308454373067;-79.38388489051405;Roof Deck
M5K;43.6471768;-79.38157640000001;Starbucks;43.64621307149554;-79.37908847368506;Coffee Shop
M5K;43.6471768;-79.38157640000001;Brooks Brothers;43.646852351216;-79.37944665991276;Clothing Store
M5K;43.6471768;-79.38157640000001;Marché Mövenpick;43.6472616;-79.3785998;Restaurant
M5K;43.6471768;-79.38157640000001;Sweet Lulu;43.65055650489936;-79.38117543224395;Asian Restaurant
M5K;43.6471768;-79.38157640000001;Ninki Izakaya;43.65022782352305;-79.38486260004564;Japanese Restaurant
M5K;43.6471768;-79.38157640000001;Tachi;43.65059603893127;-79.38339613055128;Sushi Restaurant
M5K;43.6471768;-79.38157640000001;Starbucks;43.649328;-79.378339;Coffee Shop
M5K;43.6471768;-79.38157640000001;John Allans;43.651446635211904;-79.38135389611388;Salon / Barbershop
M5K;43.6471768;-79.38157640000001;Ruth's Chris Steak House;43.6499174;-79.3857238;Steakhouse
M5K;43.6471768;-79.38157640000001;Mercatto;43.6502431921682;-79.38081989149896;Italian Restaurant
M5K;43.6471768;-79.38157640000001;Spirit of Hockey;43.64704692224217;-79.37753727586353;Sporting Goods Shop
M5K;43.6471768;-79.38157640000001;Szechuan Express;43.6469728132212;-79.37954884053248;Chinese Restaurant
M5K;43.6471768;-79.38157640000001;Fast Fresh Foods;43.647707960663595;-79.3795487376397;Salad Place
M5K;43.6471768;-79.38157640000001;Over Easy;43.64807704204346;-79.37759871575396;Breakfast Spot
M5K;43.6471768;-79.38157640000001;Druxy's;43.648015481211395;-79.37990651776452;Deli / Bodega
M5K;43.6471768;-79.38157640000001;Toronto Maple Leafs Hockey Club;43.645786474455754;-79.37980311832982;General Entertainment
M5K;43.6471768;-79.38157640000001;Starbucks;43.650159;-79.377793;Coffee Shop
M5K;43.6471768;-79.38157640000001;FLOCK Rotisserie + Greens;43.65098849486318;-79.38191708712704;Salad Place
M5K;43.6471768;-79.38157640000001;Kupfert & Kim (Brookfield Place);43.64640689131027;-79.3791688653838;Gluten-free Restaurant
M5K;43.6471768;-79.38157640000001;Hilton;43.6499459;-79.385479;Hotel
M5K;43.6471768;-79.38157640000001;Victoria's Restaurant;43.64929834396347;-79.37643067251867;Restaurant
M5K;43.6471768;-79.38157640000001;Z-Teca Gourmet Burritos;43.6480141803431;-79.37911924716222;Burrito Place
M5K;43.6471768;-79.38157640000001;Colibri;43.651041;-79.384065;Taco Place
M5K;43.6471768;-79.38157640000001;Metropolitan Resto Bar;43.65006166044848;-79.3771814107564;Italian Restaurant
M5K;43.6471768;-79.38157640000001;Sushi-Q;43.64773753191116;-79.37969913096782;Sushi Restaurant
M5K;43.6471768;-79.38157640000001;Drake One Fifty;43.649589523564934;-79.38455694587901;Restaurant
M6K;43.6368472;-79.42819140000002;Reebok Crossfit Liberty Village;43.637035591932005;-79.42480199455974;Gym
M6K;43.6368472;-79.42819140000002;Starbucks;43.63909;-79.427622;Coffee Shop
M6K;43.6368472;-79.42819140000002;Pharmacy;43.638089904034146;-79.43180974511733;Bar
M6K;43.6368472;-79.42819140000002;Caffino;43.63902121044261;-79.42528923382933;Italian Restaurant
M6K;43.6368472;-79.42819140000002;Louie Craft Coffee;43.639283775543895;-79.42561998986335;Coffee Shop
M6K;43.6368472;-79.42819140000002;Brodflour;43.637535;-79.422761;Bakery
M6K;43.6368472;-79.42819140000002;Structube;43.63983635997934;-79.42364186555774;Furniture / Home Store
M6K;43.6368472;-79.42819140000002;Pet Valu;43.63908935811652;-79.42682834187295;Pet Store
M6K;43.6368472;-79.42819140000002;The Abbott;43.637996211047366;-79.43071653853734;Café
M6K;43.6368472;-79.42819140000002;Vogue Supper Club;43.63695126198934;-79.42544606558822;Restaurant
M6K;43.6368472;-79.42819140000002;Mike's Liberty Grill;43.63750507397488;-79.42464979436862;Breakfast Spot
M6K;43.6368472;-79.42819140000002;SCHOOL Restaurant;43.6377753703417;-79.42429737067897;Breakfast Spot
M6K;43.6368472;-79.42819140000002;Joe Rockhead's Climbing Gym;43.636342324798676;-79.423582112592;Climbing Gym
M6K;43.6368472;-79.42819140000002;Joker Cafe;43.63572658167962;-79.42603944906266;Café
M6K;43.6368472;-79.42819140000002;The Remix Project;43.63649113953229;-79.42251282693181;Performing Arts Venue
M6K;43.6368472;-79.42819140000002;Lamport Stadium;43.638777912508445;-79.42353373474235;Stadium
M6K;43.6368472;-79.42819140000002;Loco Burrito;43.63751255946425;-79.4228975016341;Burrito Place
M6K;43.6368472;-79.42819140000002;Uma Cafe;43.63701567204681;-79.42404784920467;Café
